SKU,cena_hurtowa,cena_detaliczna,stan
ALSYG0007 #25,36.00,115.13,0
ALSYG0007 #26,36.00,115.13,0
ALSYG0008 #18,43.00,126.94,0
ALSYG0008 #19,43.00,126.94,0
ALSYG0008 #20,43.00,126.94,0
ALSYG0008 #21,44.00,129.89,0
ALSYG0008 #22,44.00,129.89,0
ALSYG0008 #23,44.00,129.89,0
ALSYG0008 #24,44.00,129.89,0
ALSYG0008 #25,44.00,129.89,0
ALSYG0008 #26,44.00,129.89,0
ALSYG0008 #27,45.00,132.84,0
ALSYG0008 #28,45.00,132.84,0
ALSYG0008 #29,45.00,132.84,0
ALSYG0010 #17,41.00,121.03,0
ALSYG0010 #18,41.00,121.03,0
ALSYG0010 #19,41.00,121.03,0
ALSYG0010 #20,41.00,121.03,0
ALSYG0010 #21,42.00,123.98,0
ALSYG0010 #22,42.00,123.98,0
ALSYG0010 #23,42.00,123.98,0
ALSYG0010 #24,42.00,123.98,0
ALSYG0010 #25,43.00,126.94,0
ALSYG0010 #26,43.00,126.94,0
ALSYG0010 #27,43.00,126.94,0
ALSYG0010 #28,43.00,126.94,0
ALSYG0010 #29,43.00,126.94,0
ALSYG0010 #30,44.00,129.89,0
ALCYR0272RRH #12,33.00,105.53,0
ALCYR0272RRH #14,33.00,105.53,0
ALCYR0272RRH #16,33.00,105.53,0
ALCYR0272RRH #18,33.00,105.53,0
ALCYR0274RRH #12,20.00,63.96,0
ALCYR0274RRH #14,20.00,63.96,0
ALCYR0274RRH #16,20.00,63.96,0
ALCYR0274RRH #18,20.00,63.96,0
HR-0303WB #10,41.00,121.03,0
HR-0303WB #12,41.00,121.03,3
HR-0303WB #14,41.00,121.03,0
HR-0303WB #16,41.00,121.03,0
HR-0303WB #18,41.00,121.03,0
HR-0303WB #20,41.00,121.03,0
HR-0071WB #10,31.00,99.14,0
HR-0071WB #12,31.00,99.14,0
HR-0071WB #14,31.00,99.14,0
HR-0071WB #16,31.00,99.14,0
HR-0071WB #18,31.00,99.14,0
R18334 #12,25.00,79.95,0
R18334 #14,25.00,79.95,0
R18334 #16,25.00,79.95,0
R18334 #18,25.00,79.95,0
R18485A #12,24.00,76.75,0
R18485A #14,24.00,76.75,0
R18485A #16,24.00,76.75,0
R18485A #18,24.00,76.75,0
R18445 #12,44.00,129.89,3
R18445 #14,44.00,129.89,3
R18445 #16,44.00,129.89,0
R18445 #18,44.00,129.89,0
ML04982A #12,29.00,92.74,3
ML04982A #14,29.00,92.74,3
ML04982A #16,29.00,92.74,3
ML04982A #18,29.00,92.74,0
SRD0371B #12,25.00,79.95,0
SRD0371B #14,25.00,79.95,0
SRD0371B #16,25.00,79.95,0
SRD0371B #18,25.00,79.95,0
ALCYR0095RHR #15,86.00,232.72,0
ALCYR0095RHR #12,86.00,232.72,0
ALCYR0095RHR #14,86.00,232.72,0
ALCYR0266 #14,12.00,45.76,0
ALCYR0266 #16,12.00,45.76,0
ALCYR0266 #18,12.00,45.76,3
ALCYR0266 #20,12.00,45.76,3
CS-873WR #12,64.00,188.93,3
CS-873WR #14,64.00,188.93,3
CS-873WR #16,64.00,188.93,3
CS-873WR #18,64.00,188.93,3
CS-873WY #12,64.00,188.93,3
CS-873WY #14,64.00,188.93,3
CS-873WY #16,64.00,188.93,3
CS-873WY #18,64.00,188.93,3
SRAYA05522 #12,45.00,132.84,3
SRAYA05522 #14,45.00,132.84,0
SRAYA05522 #16,45.00,132.84,0
SRAYA05522 #18,45.00,132.84,3
SRAYA05522 #20,45.00,132.84,0
SRAYA05525 #14,39.00,124.72,3
SRAYA05525 #16,39.00,124.72,3
SRAYA05525 #18,39.00,124.72,3
SRAYA05538 #14,29.00,92.74,0
SRAYA05538 #18,29.00,92.74,0
SRAYA05538 #20,29.00,92.74,0
SRAYA05540 #16,37.00,118.33,0
SRAYA05540 #18,37.00,118.33,0
SRAYA05541 #16,33.00,105.53,0
SRAYA05541 #14,33.00,105.53,0
SRAYA05541 #18,33.00,105.53,0
SRAYA05544 #18,35.00,111.93,0
SRAYA05544 #16,35.00,111.93,0
HR-0303W #10,41.00,121.03,0
HR-0303W #12,41.00,121.03,3
HR-0303W #14,41.00,121.03,0
HR-0303W #16,41.00,121.03,0
HR-0303W #18,41.00,121.03,0
HR-0303W #20,41.00,121.03,0
HR-0080 #12,31.00,99.14,0
HR-0080 #14,31.00,99.14,3
HR-0080 #16,31.00,99.14,0
HR-0080 #18,31.00,99.14,0
R18588 #12,56.00,165.31,3
R18588 #14,56.00,165.31,3
R18588 #16,56.00,165.31,3
R18588 #18,56.00,165.31,0
AR11229RH #12,25.00,79.95,0
AR11229RH #14,25.00,79.95,0
AR11229RH #16,25.00,79.95,0
AR11229RH #18,25.00,79.95,0
ML03534A #12,24.00,76.75,0
ML03534A #14,24.00,76.75,3
ML03534A #16,24.00,76.75,3
ML03534A #18,24.00,76.75,0
ALCYR0203RRH #12,36.00,115.13,3
ALCYR0203RRH #14,36.00,115.13,3
ALCYR0203RRH #16,36.00,115.13,3
ALCYR0203RRH #18,36.00,115.13,0
ALCYR0203RRH #20,36.00,115.13,0
ALCYR0222RRH #18,28.00,89.54,0
ALCYR0222RRH #14,28.00,89.54,3
ALCYR0222RRH #12,28.00,89.54,3
ALCYR0222RRH #16,28.00,89.54,0
ALCYR0261R #12,39.00,124.72,0
ALCYR0261R #13,39.00,124.72,0
ALCYR0261R #14,39.00,124.72,0
ALCYR0261R #15,39.00,124.72,0
ALCYR0261R #16,41.00,121.03,0
ALCYR0261R #17,41.00,121.03,0
ALCYR0261R #18,41.00,121.03,0
ALCYR0261R #20,41.00,121.03,0
ALCYR0261R #21,41.00,121.03,0
ALCYR0262R #12,53.00,156.46,0
ALCYR0262R #14,53.00,156.46,0
ALCYR0262R #16,56.00,165.31,0
ALCYR0262R #17,58.00,171.22,0
ALCYR0263 #18,21.00,67.16,0
ALCYR0263 #20,21.00,67.16,0
ALCYR0263 #12,21.00,67.16,3
ALCYR0263 #14,21.00,67.16,3
ALCYR0263 #16,21.00,67.16,0
ALCYR0263 #11,21.00,67.16,0
ALCYR0263 #17,21.00,67.16,0
ALCYR0263 #19,21.00,67.16,0
ALCYR0263 #13,21.00,67.16,0
ALCYR0276RRH #10,20.00,63.96,0
ALCYR0276RRH #12,20.00,63.96,3
ALCYR0276RRH #14,20.00,63.96,0
ALCYR0276RRH #16,20.00,63.96,3
ALCYR0276RRH #18,20.00,63.96,0
ALCYR0276RRH #20,20.00,63.96,0
SRAYA05516 #12,26.00,83.15,0
SRAYA05516 #14,26.00,83.15,3
SRAYA05516 #16,26.00,83.15,0
SRAYA05516 #18,26.00,83.15,0
SRAYA05519 #12,22.00,70.36,0
SRAYA05519 #11,22.00,70.36,0
SRAYA05519 #10,22.00,70.36,3
SRAYA05520 #12,31.00,99.14,0
SRAYA05520 #14,31.00,99.14,3
SRAYA05520 #16,31.00,99.14,3
SRAYA05520 #18,31.00,99.14,3
SRAYA05520 #20,31.00,99.14,3
SRAYA05524 #12,45.00,132.84,3
SRAYA05524 #14,45.00,132.84,3
SRAYA05524 #16,45.00,132.84,0
SRAYA05524 #18,45.00,132.84,3
SRAYA05524 #20,45.00,132.84,0
R-0018R #12,20.00,63.96,3
R-0018R #14,20.00,63.96,3
R-0018R #16,20.00,63.96,3
R-0018R #18,20.00,63.96,3
HR-0071W #10,31.00,99.14,3
HR-0071W #12,31.00,99.14,3
HR-0071W #14,31.00,99.14,0
HR-0071W #16,31.00,99.14,0
HR-0071W #18,31.00,99.14,0
HR-0071W #20,31.00,99.14,0
R9523WRH # 10,19.00,60.76,3
R9523WRH # 12,19.00,60.76,3
R9523WRH # 14,19.00,60.76,3
R9523WRH # 16,19.00,60.76,3
R9523WRH # 18,19.00,60.76,0
R9523WRH # 20,19.00,60.76,3
R9523WRH # 22,19.00,60.76,3
SRB0100C #12,14.00,53.38,0
SRB0100C #14,14.00,53.38,0
SRB0100C #16,14.00,53.38,0
SRB0100C #18,14.00,53.38,0
SRH0094C #12,19.00,60.76,0
SRH0094C #14,19.00,60.76,0
SRH0094C #16,19.00,60.76,0
SRH0094C #18,19.00,60.76,0
R18573 #12,26.00,83.15,0
R18573 #14,26.00,83.15,0
R18573 #16,26.00,83.15,0
R18573 #18,26.00,83.15,0
CRA10192 #16,41.00,121.03,3
ALCYR0223RRH #14,28.00,89.54,3
ALCYR0223RRH #16,28.00,89.54,0
ALCYR0223RRH #18,28.00,89.54,0
ALCYR0223RRH #20,28.00,89.54,0
ALCYR0223RRH #12,28.00,89.54,3
SRAYA05521 #12,15.00,57.20,3
SRAYA05521 #14,15.00,57.20,3
SRAYA05521 #16,15.00,57.20,3
SRAYA05521 #17,15.00,57.20,0
HR-0073W #12,14.00,53.38,0
HR-0073W #14,14.00,53.38,0
HR-0073W #16,14.00,53.38,0
HR-0073W #18,14.00,53.38,0
ALCYR0265 #12,22.00,70.36,0
ALCYR0265 #10,22.00,70.36,0
ALCYR0265 #14,22.00,70.36,0
ALCYR0265 #16,22.00,70.36,0
ALCYR0265 #18,22.00,70.36,0
SRAYA05536 #14,21.00,67.16,0
SRAYA05536 #16,21.00,67.16,0
SRAYA05536 #18,21.00,67.16,0
SRAYA05536 #20,21.00,67.16,0
HR-0072W #14,22.00,70.36,0
HR-0072W #16,22.00,70.36,0
HR-0072W #18,22.00,70.36,0
HR-0072W #12,22.00,70.36,0
HR-0079 #12,31.00,99.14,3
HR-0079 #14,31.00,99.14,3
HR-0079 #16,31.00,99.14,3
HR-0079 #18,31.00,99.14,3
SRB0128B #12,15.00,57.20,0
SRB0128B #14,15.00,57.20,0
SRB0128B #16,15.00,57.20,0
SRB0128B #18,15.00,57.20,0
SRB0134A #12,17.00,54.37,3
SRB0134A #14,17.00,54.37,3
SRB0134A #16,17.00,54.37,3
SRB0134A #18,17.00,54.37,3
SRCZ079A #12,14.00,53.38,0
SRCZ079A #14,14.00,53.38,3
SRCZ079A #16,14.00,53.38,3
SRCZ079A #18,14.00,53.38,3
SR1791710 #12,12.00,45.76,3
SR1791710 #14,12.00,45.76,0
SR1791710 #16,12.00,45.76,0
SR1791710 #18,12.00,45.76,0
R18485 #12,25.00,79.95,3
R18485 #14,25.00,79.95,3
R18485 #16,25.00,79.95,3
R18485 #18,25.00,79.95,3
R18485AQ #12,24.00,76.75,3
R18485AQ #14,24.00,76.75,3
R18485AQ #16,24.00,76.75,3
R18485AQ #18,24.00,76.75,3
ALCYR0208RRH #12,25.00,79.95,0
ALCYR0208RRH #14,25.00,79.95,3
ALCYR0208RRH #16,25.00,79.95,0
ALCYR0208RRH #18,25.00,79.95,3
ALCYR0220RRH #12,17.00,54.37,0
ALCYR0220RRH #14,17.00,54.37,0
ALCYR0220RRH #16,17.00,54.37,0
ALCYR0220RRH #18,17.00,54.37,0
ALCYR0226RRH #16,22.00,70.36,3
ALCYR0226RRH #18,22.00,70.36,0
ALCYR0226RRH #14,22.00,70.36,3
ALCYR0226RRH #12,22.00,70.36,3
ALCYR0227RRH #12,31.00,99.14,3
ALCYR0227RRH #18,31.00,99.14,3
ALCYR0227RRH #14,32.00,102.34,3
ALCYR0227RRH #16,33.00,105.53,3
ALCYR0249RRH #12,14.00,53.38,0
ALCYR0249RRH #14,14.00,53.38,3
ALCYR0249RRH #16,14.00,53.38,3
ALCYR0249RRH #18,14.00,53.38,0
ALCYR0249RRH #10,14.00,53.38,0
ALCYR0250RRH #12,19.00,60.76,3
ALCYR0250RRH #14,19.00,60.76,0
ALCYR0250RRH #16,19.00,60.76,0
ALCYR0250RRH #18,19.00,60.76,0
ALCYR0250RRH #20,19.00,60.76,0
ALCYR0250RRH #10,23.00,73.55,3
SRAYA05517 #12,26.00,83.15,0
SRAYA05517 #10,26.00,83.15,0
SRAYA05517 #14,26.00,83.15,0
SRAYA05517 #18,26.00,83.15,0
SRAYA05517 #20,26.00,83.15,0
SRAYA05705 #12,22.00,70.36,3
SRAYA05705 #14,22.00,70.36,3
SRAYA05705 #16,22.00,70.36,0
SRAYA05705 #18,22.00,70.36,0
SRAYA05523 #14,39.00,124.72,3
SRAYA05523 #16,39.00,124.72,3
SRAYA05523 #18,39.00,124.72,3
SRAYA05530 #14,46.00,135.79,0
SRAYA05530 #16,46.00,135.79,0
SRAYA05530 #18,46.00,135.79,0
SRAYA05534 #14,70.00,206.64,0
SRAYA05534 #12,70.00,206.64,0
SRAYA05534 #16,70.00,206.64,0
SRAYA05534 #18,70.00,206.64,0
SRAYA05534 #20,70.00,206.64,0
SRAYA05528 #14,46.00,135.79,0
SRAYA05528 #16,46.00,135.79,0
SRAYA05528 #18,46.00,135.79,0
SRAYA05532 #14,44.00,129.89,0
SRAYA05532 #16,44.00,129.89,0
SRAYA05532 #18,44.00,129.89,0
SRAYA05539 #14,37.00,118.33,0
SRAYA05539 #16,37.00,118.33,0
SRAYA05539 #18,37.00,118.33,0
SRAYA05518 #12,19.00,60.76,3
SRAYA05518 #14,19.00,60.76,3
SRAYA05518 #16,19.00,60.76,3
SRAYA05518 #18,19.00,60.76,0
SRAYA05518 #15,19.00,60.76,0
SRAYA05518 #17,19.00,60.76,0
SRAYA05518 #19,19.00,60.76,0
SRAYA05518 #20,19.00,60.76,0
CR10305 #12,32.00,102.34,3
CR10305 #14,32.00,102.34,3
CR10305 #16,32.00,102.34,3
CR10305 #18,32.00,102.34,3
CR10305 #20,32.00,102.34,3
ALKJ0059RRH #18,33.00,105.53,3
ALKJ0059RRH #12,33.00,105.53,0
ALKJ0059RRH #14,33.00,105.53,0
ALKJ0060RRH #12,33.00,105.53,0
ALKJ0060RRH #14,33.00,105.53,3
ALKJ0060RRH #16,33.00,105.53,0
ALKJ0060RRH #18,33.00,105.53,0
ALKJ0061RRH #16,29.00,92.74,0
ALKJ0061RRH #12,29.00,92.74,3
ALKJ0061RRH #14,29.00,92.74,3
ALKJ0062R #14,23.00,73.55,0
XYSR #16,31.00,99.14,3
XYSR #18,31.00,99.14,3
XYSR #14,31.00,99.14,3
XYSR #12,31.00,99.14,3
18873RRH #12,38.00,121.52,3
18873RRH #14,38.00,121.52,3
18873RRH #16,38.00,121.52,3
18873RRH #18,38.00,121.52,0
18872RRH #12,64.00,188.93,3
18872RRH #14,64.00,188.93,3
18872RRH #16,64.00,188.93,3
18872RRH #18,64.00,188.93,0
HR-0074R #16,24.00,76.75,0
HR-0074R #12,24.00,76.75,0
HR-0074R #14,24.00,76.75,0
HR-0074R #18,24.00,76.75,0
HR-0075R #16,24.00,76.75,0
HR-0075R #12,24.00,76.75,0
HR-0075R #14,24.00,76.75,0
HR-0076R #12,24.00,76.75,0
HR-0076R #14,24.00,76.75,0
HR-0076R #16,24.00,76.75,0
HR-0076R #18,24.00,76.75,0
HR-0077R #12,36.00,115.13,3
HR-0077R #14,36.00,115.13,3
HR-0077R #16,36.00,115.13,0
HR-0077R #18,36.00,115.13,0
HR-0078 #12,31.00,99.14,3
HR-0078 #14,31.00,99.14,3
HR-0078 #16,31.00,99.14,3
HR-0078 #18,31.00,99.14,3
HR-0081R #12,22.00,70.36,3
HR-0081R #14,22.00,70.36,3
HR-0081R #16,22.00,70.36,3
HR-0081R #18,22.00,70.36,3
R9523BRH #10,19.00,60.76,0
R9523BRH #12,19.00,60.76,0
R9523BRH #14,19.00,60.76,0
R9523BRH #16,19.00,60.76,0
R9523BRH #18,19.00,60.76,0
R9523BRH #20,19.00,60.76,0
R9523WY # 10,19.00,60.76,3
R9523WY # 12,19.00,60.76,3
R9523WY # 14,19.00,60.76,3
R9523WY # 16,19.00,60.76,3
R9523WY # 18,19.00,60.76,3
R9523WY # 20,19.00,60.76,3
R9523WY # 22,19.00,60.76,3
R9523WROS #10,19.00,60.76,3
R9523WROS #12,19.00,60.76,3
R9523WROS #14,19.00,60.76,3
R9523WROS #16,19.00,60.76,3
R9523WROS #18,19.00,60.76,0
R9523WROS #20,19.00,60.76,3
R9523WROS #22,19.00,60.76,3
R9523BRROS # 10,19.00,60.76,3
R9523BRROS # 12,19.00,60.76,3
R9523BRROS # 14,19.00,60.76,3
R9523BRROS # 16,19.00,60.76,3
R9523BRROS # 18,19.00,60.76,3
R9523BRROS # 20,19.00,60.76,3
R9523BRROS # 22,19.00,60.76,3
HR-0083R #12,20.00,63.96,0
HR-0083R #14,20.00,63.96,3
HR-0083R #16,20.00,63.96,3
HR-0083R #18,20.00,63.96,0
R010RH #16,20.00,63.96,0
R010RH #12,20.00,63.96,0
R010RH #14,20.00,63.96,0
R010RH #18,20.00,63.96,0
R010Y #14,17.00,54.37,0
R010Y #12,17.00,54.37,0
R010RG #12,17.00,54.37,3
R010RG #10,17.00,54.37,3
R010RG #14,17.00,54.37,3
R010RG #16,17.00,54.37,3
R010RG #18,17.00,54.37,3
MLW0069A #12,24.00,76.75,0
MLW0069A #14,24.00,76.75,0
MLW0069A #16,24.00,76.75,0
MLW0069A #18,24.00,76.75,0
ALSIL0008PG #10,17.00,54.37,3
ALSIL0008PG #12,17.00,54.37,3
ALSIL0008PG #14,17.00,54.37,3
ALSIL0008PG #16,17.00,54.37,3
ALSIL0008PG #18,17.00,54.37,3
ALCYR0305R #14,34.00,108.73,3
ALCYR0305R #16,34.00,108.73,0
ALCYR0348R #12,30.00,95.94,3
ALCYR0348R #14,30.00,95.94,3
ALCYR0348R #16,30.00,95.94,3
ALCYR0348R #18,30.00,95.94,0
ALCYR0349R #14,28.00,89.54,0
ALCYR0349R #16,28.00,89.54,0
ALCYR0349R #18,28.00,89.54,0
ALCYR0349R #12,29.00,92.74,0
HR-0083Y #12,20.00,63.96,0
HR-0083Y #14,20.00,63.96,0
HR-0083Y #16,20.00,63.96,3
HR-0083Y #18,20.00,63.96,0
ALSIL0007YG #10,17.00,54.37,3
ALSIL0007YG #12,17.00,54.37,3
ALSIL0007YG #14,17.00,54.37,3
ALSIL0007YG #16,17.00,54.37,3
ALSIL0007YG #18,17.00,54.37,3
CS240SB #12,46.02,135.85,3
CS240SB #14,46.02,135.85,3
CS240SB #16,46.02,135.85,3
CS240SB #18,46.02,135.85,3
KKS158K #40CM,92.00,248.95,0
KKS158K #55CM,108.00,292.25,0
KKS158K #42CM,123.00,302.58,3
KKS158K #45CM,128.00,314.88,0
KKS158K #50CM,138.00,339.48,0
REL011OBOKS #20,79.00,233.21,0
REL011OBOKS #25,83.00,224.60,0
REL012OBOKS #13,56.00,165.31,0
REL012OBOKS #16,62.00,183.02,0
REL013OBOKS #13,56.00,165.31,0
REL013OBOKS #16,59.00,174.17,0
REL014OBOKS #20,79.00,233.21,0
REL014OBOKS #25,85.00,230.01,0
REL014OBOKS #13,101.00,273.31,0
SL003 #19,75.00,221.40,0
SET-135P #12,26.00,83.15,3
SET-135P #14,26.00,83.15,3
SET-135P #16,26.00,83.15,3
SET-135P #18,26.00,83.15,3
SET-135P #20,26.00,83.15,0
SET-135P #22,26.00,83.15,0
SET-153P #12,34.00,108.73,3
SET-153P #14,34.00,108.73,3
SET-153P #16,34.00,108.73,3
SET-153P #18,34.00,108.73,3
SET-153P #20,34.00,108.73,0
SET-153P #22,34.00,108.73,0
CAM012 #12,23.00,73.55,3
CAM012 #14,23.00,73.55,3
CAM012 #16,23.00,73.55,3
CAM012 #18,23.00,73.55,0
CAM012 #19,23.00,73.55,0
CAM012 #21,23.00,73.55,0
CAM013 #12,23.00,73.55,0
CAM013 #14,23.00,73.55,0
CAM013 #16,23.00,73.55,0
CAM013 #18,23.00,73.55,0
CAM013 #20,23.00,73.55,0
CAM014 #18,32.00,102.34,3
CAM014 #14,32.00,102.34,3
CAM014 #12,32.00,102.34,3
CAM014 #11,32.00,102.34,0
CAM014 #13,32.00,102.34,3
CAM014 #15,32.00,102.34,3
CAM014 #16,32.00,102.34,3
CAM014 #17,32.00,102.34,3
CAM014 #19,32.00,102.34,3
CAM014 #20,32.00,102.34,0
CAM014 #21,32.00,102.34,0
PD0019LY #11,12.00,45.76,0
PD0019LY #8,12.00,45.76,0
PD0019LY #9,12.00,45.76,0
PD0021 #7,11.00,41.94,0
PD0022R #8,13.00,49.57,0
PD0022R #10,13.00,49.57,0
PD0022R #11,13.00,49.57,0
PD0022R #9,13.00,49.57,0
PD0023LY #6,12.00,45.76,0
PD0023LY #7,12.00,45.76,0
PD0023LY #10,12.00,45.76,3
PD0023LY #8,12.00,45.76,0
PD0024LY #8,8.00,30.50,0
PD0024LY #10,8.00,30.50,0
PD0024LY #9,8.00,30.50,3
PD0024LY #11,8.00,30.50,0
PD0025 #8,19.00,60.76,3
PD0025 #9,19.00,60.76,0
PD0025 #5,19.00,60.76,0
PD0025 #6,19.00,60.76,3
PD0025 #7,19.00,60.76,3
PD0026 #6,19.00,60.76,3
PD0026 #8,19.00,60.76,0
PD0026 #9,19.00,60.76,3
PD0026 #7,19.00,60.76,3
PD0026 #10,19.00,60.76,0
PD0027 #11,17.00,54.37,0
PD0027 #12,17.00,54.37,0
PD0027 #13,17.00,54.37,0
PD0027 #14,17.00,54.37,3
PD0027 #15,17.00,54.37,3
SRAYA05706 #12,20.00,63.96,3
SRAYA05706 #14,20.00,63.96,3
SRAYA05706 #16,20.00,63.96,0
SRAYA05706 #18,20.00,63.96,0
ALDLX0002RRH #12,32.00,102.34,0
ALDLX0002RRH #14,32.00,102.34,0
ALDLX0002RRH #16,32.00,102.34,0
ALDLX0002RRH #18,32.00,102.34,0
ALDLX0002RRH #20,32.00,102.34,0
ALDLX0009RRH #12,53.00,156.46,0
ALDLX0009RRH #14,53.00,156.46,0
ALDLX0009RRH #16,53.00,156.46,0
ALDLX0009RRH #18,53.00,156.46,0
ALDLX0013RRH #12,75.00,221.40,0
ALDLX0013RRH #14,75.00,221.40,0
ALDLX0014RRH #12,92.00,248.95,0
ALDLX0014RRH #14,92.00,248.95,0
ALDLX0014RRH #16,92.00,248.95,0
ALDLX0014RRH #18,92.00,248.95,0
ALDLX0018RRH #12,78.00,230.26,0
ALDLX0018RRH #16,78.00,230.26,0
ALDLX0018RRH #18,78.00,230.26,0
ALDLX0035RRH #12,98.00,265.19,0
ALDLX0035RRH #14,98.00,265.19,0
ALDLX0035RRH #16,98.00,265.19,0
ALDLX0035RRH #18,98.00,265.19,0
ALDLX0036RRH #12,72.00,212.54,0
ALDLX0036RRH #16,72.00,212.54,0
ALDLX0040RRH #12,65.00,191.88,0
ALDLX0040RRH #14,65.00,191.88,0
ALDLX0040RRH #16,65.00,191.88,0
ALDLX0040RRH #18,65.00,191.88,0
ALDLX0045RRH #12,68.00,200.74,0
ALDLX0045RRH #14,68.00,200.74,0
ALDLX0045RRH #16,68.00,200.74,0
ALDLX0045RRH #18,68.00,200.74,0
R-1216RH #17,31.00,99.14,0
R-1215RH #12,32.00,102.34,3
ALDLX0003RRH #12,94.00,254.36,0
ALDLX0003RRH #14,94.00,254.36,0
ALDLX0003RRH #16,94.00,254.36,0
ALDLX0003RRH #18,94.00,254.36,0
ALDLX0004RRH #12,75.00,221.40,0
ALDLX0004RRH #14,75.00,221.40,0
ALDLX0004RRH #16,75.00,221.40,0
ALDLX0004RRH #18,75.00,221.40,0
ALDLX0005RRH #12,77.00,227.30,0
ALDLX0006RRH #12,77.00,227.30,0
ALDLX0006RRH #14,77.00,227.30,0
ALDLX0006RRH #16,77.00,227.30,0
ALDLX0006RRH #18,77.00,227.30,0
ALDLX0008RRH #12,58.00,171.22,0
ALDLX0008RRH #14,58.00,171.22,0
ALDLX0011RRH #14,84.00,227.30,0
ALDLX0011RRH #16,84.00,227.30,0
ALDLX0011RRH #18,84.00,227.30,0
ALDLX0011RY #12,70.00,206.64,0
ALDLX0011RY #14,70.00,206.64,0
ALDLX0011RY #16,70.00,206.64,0
ALDLX0011RY #18,70.00,206.64,0
ALDLX0012RRH #12,53.00,156.46,0
ALDLX0012RRH #14,53.00,156.46,0
ALDLX0012RRH #16,53.00,156.46,0
ALDLX0012RRH #18,53.00,156.46,0
ALDLX0014RG #12,95.00,257.07,0
ALDLX0014RG #14,95.00,257.07,0
ALDLX0014RG #16,95.00,257.07,0
ALDLX0014RG #18,95.00,257.07,0
ALDLX0015RRH #16,58.00,171.22,0
ALDLX0015RRH #18,58.00,171.22,0
ALDLX0017RRH #12,50.00,147.60,0
ALDLX0017RRH #14,50.00,147.60,0
ALDLX0017RRH #16,50.00,147.60,0
ALDLX0017RRH #18,50.00,147.60,0
ALDLX0021RRH #12,58.00,171.22,0
ALDLX0021RRH #14,58.00,171.22,0
ALDLX0021RRH #16,58.00,171.22,0
ALDLX0021RY #12,58.00,171.22,0
ALDLX0021RY #14,58.00,171.22,0
ALDLX0021RY #16,58.00,171.22,0
ALDLX0021RY #18,58.00,171.22,0
ALDLX0022RRH #12,68.00,200.74,0
ALDLX0022RRH #14,68.00,200.74,0
ALDLX0022RRH #16,68.00,200.74,0
ALDLX0022RRH #18,68.00,200.74,0
ALDLX0025RRH #12,84.00,227.30,0
ALDLX0025RRH #14,84.00,227.30,0
ALDLX0025RRH #16,84.00,227.30,0
ALDLX0025RRH #18,84.00,227.30,0
ALDLX0026RRH #12,33.00,105.53,0
ALDLX0026RRH #14,33.00,105.53,0
ALDLX0026RRH #16,33.00,105.53,0
ALDLX0026RRH #18,33.00,105.53,0
ALDLX0030RY #18,98.00,265.19,0
ALDLX0030RY #14,98.00,265.19,0
ALDLX0030RY #12,98.00,265.19,0
ALDLX0030RY #16,98.00,265.19,0
ALDLX0032RRHG #12,87.00,235.42,0
ALDLX0032RRHG #14,87.00,235.42,0
ALDLX0032RRHG #16,87.00,235.42,0
ALDLX0032RRHG #18,87.00,235.42,0
ALDLX0037RRH #12,62.00,183.02,0
ALDLX0037RRH #14,62.00,183.02,0
ALDLX0037RRH #18,62.00,183.02,0
ALDLX0038RY #12,81.00,239.11,0
ALDLX0038RY #14,81.00,239.11,0
ALDLX0038RY #16,81.00,239.11,0
ALDLX0038RY #18,81.00,239.11,0
ALDLX0041RRH #12,123.00,302.58,0
ALDLX0041RRH #14,123.00,302.58,0
ALDLX0041RRH #16,123.00,302.58,0
ALDLX0041RRH #18,123.00,302.58,0
ALDLX0027RY #16,74.00,218.45,0
ALDLX0027RY #12,74.00,218.45,0
ALDLX0027RY #14,74.00,218.45,0
ALDLX0027RY #18,74.00,218.45,0
ALDLX0042RRH #16,57.00,168.26,0
ALDLX0042RRH #14,57.00,168.26,0
ALDLX0042RRH #18,57.00,168.26,0
ALDLX0043RRH #12,68.00,200.74,0
ALDLX0043RRH #16,68.00,200.74,0
ALDLX0043RRH #18,68.00,200.74,0
ALDLX0046RRH #16,68.00,200.74,0
ALDLX0046RRH #18,68.00,200.74,0
ALDLX0002RY #14,32.00,102.34,0
ALDLX0002RY #16,32.00,102.34,0
ALDLX0002RY #18,32.00,102.34,0
ALDLX0002RY #20,32.00,102.34,0
ALDLX0004RY #12,70.00,206.64,0
ALDLX0004RY #14,70.00,206.64,0
ALDLX0004RY #16,70.00,206.64,0
ALDLX0004RY #18,70.00,206.64,0
ALDLX0006RY #18,69.00,203.69,0
ALDLX0006RY #16,69.00,203.69,0
ALDLX0006RY #14,69.00,203.69,0
ALDLX0006RY #12,69.00,203.69,0
ALDLX0008RY #12,58.00,171.22,0
ALDLX0008RY #14,58.00,171.22,0
ALDLX0008RY #16,58.00,171.22,0
ALDLX0009RY #12,62.00,183.02,0
ALDLX0009RY #14,62.00,183.02,0
ALDLX0009RY #16,62.00,183.02,0
ALDLX0009RY #18,62.00,183.02,0
ALDLX0010RY #14,73.00,215.50,0
ALDLX0010RY #16,73.00,215.50,0
ALDLX0012RRHY #12,51.00,150.55,0
ALDLX0012RRHY #16,51.00,150.55,0
ALDLX0015RRHY #12,61.00,180.07,0
ALDLX0015RRHY #16,61.00,180.07,0
ALDLX0015RRHY #18,61.00,180.07,0
ALDLX0016RY #12,76.00,224.35,0
